book_reference,author_names,avg_rating,num_ratings,year_published ,book_title,book_isbn,book_review_count,kindle_price,author_link,book_description,genre_20th-century,genre_21st-century,genre_abuse,genre_academic,genre_activism,genre_adoption,genre_adult,genre_adult-fiction,genre_adventure,genre_africa,genre_african-american,genre_alcohol,genre_amazon,genre_american,genre_ancient,genre_ancient-history,genre_animals,genre_anthologies,genre_anthropology,genre_anti-racist,genre_art,genre_art-design,genre_atheism,genre_audiobook,genre_australia,genre_autobiography,genre_basketball,genre_biblical,genre_biography,genre_biography-memoir,genre_biology,genre_book-club,genre_books-about-books,genre_brain,genre_british-literature,genre_buddhism,genre_buisness,genre_business,genre_canada,genre_catholic,genre_chess,genre_chick-lit,genre_childrens,genre_china,genre_christian,genre_christian-fiction,genre_christian-living,genre_christian-non-fiction,genre_christianity,genre_church,genre_classics,genre_collections,genre_college,genre_comedy,genre_comics,genre_communication,genre_computer-science,genre_contemporary,genre_cookbooks,genre_cooking,genre_counselling,genre_crafts,genre_crime,genre_cultural,genre_death,genre_denmark,genre_design,genre_diets,genre_divorce,genre_drama,genre_drawing,genre_eastern-philosophy,genre_ecology,genre_economics,genre_education,genre_emotion,genre_entrepreneurship,genre_environment,genre_esoterica,genre_essays,genre_evolution,genre_fables,genre_faith,genre_family,genre_fantasy,genre_fashion,genre_fat,genre_fat-acceptance,genre_female-authors,genre_feminism,genre_fiction,genre_finance,genre_fitness,genre_food,genre_food-writing,genre_foodie,genre_france,genre_games,genre_gender,genre_gender-studies,genre_german-literature,genre_goddess,genre_google,genre_graphic-novels,genre_graphic-novels-comics,genre_green,genre_health,genre_hinduism,genre_historical,genre_historical-fiction,genre_historical-romance,genre_history,genre_holocaust,genre_home-economics,genre_horror,genre_how-to,genre_human-development,genre_human-resources,genre_humanities,genre_humor,genre_india,genre_indian-literature,genre_indonesian-literature,genre_inspirational,genre_internet,genre_islam,genre_italian-literature,genre_italy,genre_japan,genre_japanese-literature,genre_jewish,genre_journal,genre_journaling,genre_judaism,genre_kids,genre_language,genre_law,genre_lds,genre_lds-non-fiction,genre_leadership,genre_lgbt,genre_linguistics,genre_literary-criticism,genre_literature,genre_love,genre_magic,genre_management,genre_manga,genre_marriage,genre_martial-arts,genre_mathematics,genre_medical,genre_medicine,genre_memoir,genre_mental-health,genre_mental-illness,genre_metaphysics,genre_middle-grade,genre_military-fiction,genre_money,genre_money-management,genre_music,genre_mystery,genre_mythology,genre_nature,genre_neuroscience,genre_new-adult,genre_new-age,genre_non-fiction,genre_novels,genre_nutrition,genre_outdoors,genre_own,genre_paganism,genre_parenting,genre_personal-development,genre_personal-finance,genre_philosophy,genre_photography,genre_physics,genre_picture-books,genre_poetry,genre_political-science,genre_politics,genre_polyamory,genre_pop-culture,genre_popular-science,genre_prayer,genre_productivity,genre_programming,genre_psychiatry,genre_psychoanalysis,genre_psychology,genre_queer,genre_race,genre_read-for-school,genre_reference,genre_relationships,genre_religion,genre_research,genre_roman,genre_romance,genre_scandinavian-literature,genre_school,genre_science,genre_science-nature,genre_self-help,genre_sewing,genre_sexuality,genre_short-stories,genre_social,genre_social-justice,genre_social-media,genre_social-science,genre_social-work,genre_society,genre_sociology,genre_software,genre_space,genre_spirituality,genre_sports,genre_students,genre_sustainability,genre_sweden,genre_swedish-literature,genre_taoism,genre_teaching,genre_technical,genre_technology,genre_teen,genre_textbooks,genre_theology,genre_travel,genre_true-crime,genre_unfinished,genre_urban-planning,genre_vegan,genre_war,genre_womens,genre_womens-studies,genre_world-war-ii,genre_writing,genre_young-adult,genre_zen
/book/show/13167087-this-is-how,Augusten Burroughs,3.69,11005,2012.0,This Is How,9780312563554,1590,9.99,https://www.goodreads.com/author/show/3058.Augusten_Burroughs,"If you're fat and fail every diet, if you're thin but can't get thin enough, if you lose your job, if your child dies, if you are diagnosed with cancer, if you always end up with exactly the wrong kind of person, if you always end up alone, if you can't get over the past, if your parents are insane and ruining your life, if you really and truly wish you were dead, if you feel like it's your destiny to be a star, if you believe life has a grudge against you, if you don't want to have sex with your spouse and don't know why, if you feel so ashamed, if you're lost in life. If you have ever wondered, How am I supposed to survive this? This is How.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/85697.The_Art_of_Possibility,Rosamund Stone Zander,4.03,7449,2000.0,The Art of Possibility,9780142001103,838,,https://www.goodreads.com/author/show/48997.Rosamund_Stone_Zander,"Presenting twelve breakthrough practices for bringing creativity into all human endeavors, The Art of Possibility is the dynamic product of an extraordinary partnership. The Art of Possibility combines Benjamin Zander's experience as conductor of the Boston Philharmonic and his talent as a teacher and communicator with psychotherapist Rosamund Stone Zander's genius for designing innovative paradigms for personal and professional fulfillment. The authors' harmoniously interwoven perspectives provide a deep sense of the powerful role that the notion of possibility can play in every aspect of life. Through uplifting stories, parables, and personal anecdotes, the Zanders invite us to become passionate communicators, leaders, and performers whose lives radiate possibility into the world",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,268,0,0,0,0,0,0,96,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/5617966-a-guide-to-the-good-life,William B. Irvine,4.22,14584,2008.0,A Guide to the Good Life,9780195374612,1313,,https://www.goodreads.com/author/show/246154.William_B_Irvine,"One of the great fears many of us face is that despite all our effort and striving, we will discover at the end that we have wasted our life. In A Guide to the Good Life, William B. Irvine plumbs the wisdom of Stoic philosophy, one of the most popular and successful schools of thought in ancient Rome, and shows how its insight and advice are still remarkably applicable to modern lives. In A Guide to the Good Life, Irvine offers a refreshing presentation of Stoicism, showing how this ancient philosophy can still direct us toward a better life. Using the psychological insights and the practical techniques of the Stoics, Irvine offers a roadmap for anyone seeking to avoid the feelings of chronic dissatisfaction that plague so many of us. Irvine looks at various Stoic techniques for attaining tranquility and shows how to put these techniques to work in our own life. As he does so, he describes his own experiences practicing Stoicism and offers valuable first-hand advice for anyone wishing to live better by following in the footsteps of these ancient philosophers. Readers learn how to minimize worry, how to let go of the past and focus our efforts on the things we can control, and how to deal with insults, grief, old age, and the distracting temptations of fame and fortune. We learn from Marcus Aurelius the importance of prizing only things of true value, and from Epictetus we learn how to be more content with what we have. Finally, A Guide to the Good Life shows readers how to become thoughtful observers of their own life. If we watch ourselves as we go about our daily business and later reflect on what we saw, we can better identify the sources of distress and eventually avoid that pain in our life. By doing this, the Stoics thought, we can hope to attain a truly joyful life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,84,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/748862.Simple_Abundance,Sarah Ban Breathnach,3.98,36510,1995.0,Simple Abundance,9780446519137,622,,https://www.goodreads.com/author/show/3495853.Sarah_Ban_Breathnach,"With the grace of Anne Morrow Lindbergh's Gift From the Sea and the wisdom of M. Scott Peck's The Road Less Traveled, Simple Abundance is a book of 366 evocative essays - one for every day of your year - written for women who wish to live by their own lights.In the past a woman's spirituality has been seperated from her lifestyle. Simple Abundance shows you how your daily life can be an expression of your authentic self . . . as you choose the tastiest vegetables from your garden, search for treasures at flea markets, establish a sacred space in your home for meditation, and follow the rhythm of the seasons and the year. Here, for the first time, the mystical alchemy of style and Spirit is celebrated. Every day, your own true path leads you to a happier, more fulfilling and contented way of life - the state of grace known as . . . Simple Abundance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,13,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
/book/show/262731.The_Definitive_Book_of_Body_Language,Allan Pease,3.98,22205,2004.0,The Definitive Book of Body Language,9780553804720,1094,,https://www.goodreads.com/author/show/75844.Allan_Pease,"Available for the first time in the United States, this international bestseller reveals the secrets of nonverbal communication to give you confidence and control in any face-to-face encounter–from making a great first impression and acing a job interview to finding the right partner.It is a scientific fact that people’s gestures give away their true intentions. Yet most of us don’t know how to read body language–and don’t realize how our own physical movements speak to others. Now the world’s foremost experts on the subject share their techniques for reading body language signals to achieve success in every area of life.Drawing upon more than thirty years in the field, as well as cutting-edge research from evolutionary biology, psychology, and medical technologies that demonstrate what happens in the brain, the authors examine each component of body language and give you the basic vocabulary to read attitudes and emotions through behavior. Discover:• How palms and handshakes are used to gain control• The most common gestures of liars• How the legs reveal what the mind wants to do• The most common male and female courtship gestures and signals• The secret signals of cigarettes, glasses, and makeup• The magic of smiles–including smiling advice for women• How to use nonverbal cues and signals to communicate more effectively and get the reactions you wantFilled with fascinating insights, humorous observations, and simple strategies that you can apply to any situation, this intriguing book will enrich your communication with and understanding of others–as well as yourself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,33,0,0,0,0,0,0,0,53,0,196,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/30227731-high-performance-habits,Brendon Burchard,4.21,6316,2017.0,High Performance Habits,9781401952853,642,,https://www.goodreads.com/author/show/588158.Brendon_Burchard,"THESE SIX HABITS WILL MAKE YOU EXTRAORDINARY. After extensive original research and a decade as the world’s highest-paid performance coach, Brendon Burchard finally reveals the most effective habits for reaching long-term success. Based on one of the largest surveys ever conducted on high performers, it turns out that just six habits move the needle the most in helping you succeed. Adopt these six habits, and you win. Neglect them, and life is a never-ending struggle.  We all want to be high performing in every area of our lives. But how? Which habits can help you achieve long-term success and vibrant well-being no matter your age, career, strengths, or personality? To become a high performer, you must seek clarity, generate energy, raise necessity, increase productivity, develop influence, and demonstrate courage. This book is about the art and science of how to practice these proven habits. If you do adopt any new habits to succeed faster, choose the habits in this book. Anyone can practice these habits and, when they do, extraordinary things happen in their lives, relationships, and careers. Whether you want to get more done, lead others better, develop skill faster, or dramatically increase your sense of joy and confidence, the habits in this book will help you achieve it. Each of the six habits is illustrated by powerful vignettes, cutting-edge science, thought-provoking exercises, and real-world daily practices you can implement right now. HIGH PERFORMANCE HABITS is a science-backed, heart-centered plan to living a better quality of life. Best of all, you can measure your progress. A link to a professional assessment is included in the book for free.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/30780006-the-things-you-can-see-only-when-you-slow-down,Haemin Sunim,4.06,12393,2012.0,The Things You Can See Only When You Slow Down,9780143130772,1454,11.99,https://www.goodreads.com/author/show/15409785.Haemin_Sunim,"""Is it the world that's busy, or is it my mind?""The world moves fast, but that doesn't mean we have to. In this best-selling mindfulness guide - it has sold more than three million copies in Korea, where it was a number-one best-seller for 41 weeks and received multiple best book of the year awards - Haemin Sunim (which means ""spontaneous wisdom""), a renowned Buddhist meditation teacher born in Korea and educated in the United States, illuminates a path to inner peace and balance amid the overwhelming demands of everyday life.By offering guideposts to well-being and happiness in eight areas - including relationships, love, and spirituality - Haemin Sunim emphasizes the importance of forging a deeper connection with others and being compassionate and forgiving toward ourselves.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,27,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,19,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/18594634-thrive,Arianna Huffington,3.7,14410,2014.0,Thrive,9780804140843,1322,12.99,https://www.goodreads.com/author/show/27082.Arianna_Huffington,"In Thrive, Arianna Huffington makes an impassioned and compelling case for the need to redefine what it means to be successful in today's world. Arianna Huffington's personal wake-up call came in the form of a broken cheekbone and a nasty gash over her eye -- the result of a fall brought on by exhaustion and lack of sleep. As the cofounder and editor-in-chief of the Huffington Post Media Group -- one of the fastest growing media companies in the world -- celebrated as one of the world's most influential women, and gracing the covers of magazines, she was, by any traditional measure, extraordinarily successful. Yet as she found herself going from brain MRI to CAT scan to echocardiogram, to find out if there was any underlying medical problem beyond exhaustion, she wondered is this really what success feels like? As more and more people are coming to realize, there is far more to living a truly successful life than just earning a bigger salary and capturing a corner office. Our relentless pursuit of the two traditional metrics of success -- money and power -- has led to an epidemic of burnout and stress-related illnesses, and an erosion in the quality of our relationships, family life, and, ironically, our careers. In being connected to the world 24/7, we're losing our connection to what truly matters. Our current definition of success is, as Thrive shows, literally killing us. We need a new way forward. In a commencement address Arianna gave at Smith College in the spring of 2013, she likened our drive for money and power to two legs of a three-legged stool. They may hold us up temporarily, but sooner or later we're going to topple over. We need a third leg -- a third metric for defining success -- to truly thrive. That third metric, she writes in Thrive, includes our well-being, our ability to draw on our intuition and inner wisdom, our sense of wonder, and our capacity for compassion and giving. As Arianna points out, our eulogies celebrate our lives very differently from the way society defines success. They don't commemorate our long hours in the office, our promotions, or our sterling PowerPoint presentations as we relentlessly raced to climb up the career ladder. They are not about our resumes -- they are about cherished memories, shared adventures, small kindnesses and acts of generosity, lifelong passions, and the things that made us laugh. In this deeply personal book, Arianna talks candidly about her own challenges with managing time and prioritizing the demands of a career and raising two daughters -- of juggling business deadlines and family crises, a harried dance that led to her collapse and to her ""aha moment."" Drawing on the latest groundbreaking research and scientific findings in the fields of psychology, sports, sleep, and physiology that show the profound and transformative effects of meditation, mindfulness, unplugging, and giving, Arianna shows us the way to a revolution in our culture, our thinking, our workplace, and our lives.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,27,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/2255.Way_of_the_Peaceful_Warrior,Dan Millman,4.13,45799,1980.0,Way of the Peaceful Warrior,9781932073201,1996,,https://www.goodreads.com/author/show/1539.Dan_Millman,"Way of the Peaceful Warrior is based on the story of Dan Millman, a world champion athlete, who journeys into realms of romance and magic, light and darkness, body, mind, and spirit. Guided by a powerful old warrior named Socrates and tempted by an elusive, playful woman named Joy, Dan is led toward a final confrontation that will deliver or destroy him. Readers join Dan as he learns to live as a peaceful warrior. This international bestseller conveys piercing truths and humorous wisdom, speaking directly to the universal quest for happiness.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,68,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/136977.The_Places_That_Scare_You,Pema Ch\xc3\xb6dr\xc3\xb6n,4.27,14684,2001.0,The Places That Scare You,9781590304495,671,12.99,https://www.goodreads.com/author/show/8052.Pema_Ch_dr_n,"We always have a choice, Pema Chodron teaches: We can let the circumstances of our lives harden us and make us increasingly resentful and afraid, or we can let them soften us and make us kinder. Here Pema provides the tools to deal with the problems and difficulties that life throws our way. This wisdom is always available to us, she teaches, but we usually block it with habitual patterns rooted in fear. Beyond that fear lies a state of openheartedness and tenderness. This book teaches us how to awaken our basic goodness and connect with others, to accept ourselves and others complete with faults and imperfections, and to stay in the present moment by seeing through the strategies of ego that cause us to resist life as it is.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,31,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,84,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/41795733-range,David   Epstein,4.17,21747,2019.0,Range,9780735214484,2365,,https://www.goodreads.com/author/show/7164089.David_Epstein,What's the most effective path to success in any domain? It's not what you think. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,101,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,152,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/37880811-make-time,Jake Knapp,4.13,6629,2018.0,Make Time,9780525572428,758,,https://www.goodreads.com/author/show/14080260.Jake_Knapp,"From the New York Times bestselling authors of Sprint, a simple 4-step system for improving focus, finding greater joy in your work, and getting more out of every dayNobody ever looked at an empty calendar and said, ""The best way to spend this time is by cramming it full of meetings!"" or got to work in the morning and thought, Today I'll spend hours on Facebook! Yet that's exactly what we do. Why? In a world where information refreshes endlessly and the workday feels like a race to react to other people's priorities faster, frazzled and distracted has become our default position. But what if the exhaustion of constant busyness wasn't mandatory? What if you could step off the hamster wheel and start taking control of your time and attention? That's what this book is about. As creators of Google Ventures' renowned ""design sprint,"" Jake and John have helped hundreds of teams solve important problems by changing how they work. Building on the success of these sprints and their experience designing ubiquitous tech products from Gmail to YouTube, they spent years experimenting with their own habits and routines, looking for ways to help people optimize their energy, focus, and time. Now they've packaged the most effective tactics into a four-step daily framework that anyone can use to systematically design their days. Make Time is not a one-size-fits-all formula. Instead, it offers a customizable menu of bite-size tips and strategies that can be tailored to individual habits and lifestyles. Make Time isn't about productivity, or checking off more to-dos. Nor does it propose unrealistic solutions like throwing out your smartphone or swearing off social media. Making time isn't about radically overhauling your lifestyle; it's about making small shifts in your environment to liberate yourself from constant busyness and distraction. A must-read for anyone who has ever thought, If only there were more hours in the day..., Make Time will help you stop passively reacting to the demands of the modern world and start intentionally making time for the things that matter.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
